project,sha,author,commit_date,is_bug
'testproject','659da6a1f003f432a6077d5d4b3d832ee3913789','Kevin Sawicki','2012-02-08','False'
'testproject','eb93ec80f597dc0143b2a48832ba2f753042cfa1','Kevin Sawicki','2012-02-08','False'
'testproject','3febc8f81e83c7ef3df2cb711170a89071ec46d4','Kevin Sawicki','2012-02-08','False'
'testproject','0a2c40b374c7ef5417c70f5b53ce98ffc0371d5d','Kevin Sawicki','2012-02-07','False'
'testproject','77dfc64f9c7ea6f26cb3bf112d8b5425ccc8a2ec','Kevin Sawicki','2012-02-07','False'
'testproject','d1ea106b6e65dae923de77359d9d91c045f9f54b','Kevin Sawicki','2012-02-06','False'
'testproject','717ffd2e736284f61af3d436edd8e1bf3969234f','Kevin Sawicki','2012-02-06','False'
'testproject','460a144361d83aafc9e9206a7e3099a5e83381e6','Kevin Sawicki','2012-02-06','False'
'testproject','8868077044e1091b372272fdb492f53ed7c90a73','Kevin Sawicki','2012-02-06','False'
'testproject','6322e3c176c07b0cff2449aec81e55af1b2ff177','Kevin Sawicki','2012-02-06','False'
'testproject','6f4edffc1cc1318bc531cc84d29144227071673b','Kevin Sawicki','2012-02-06','False'
'testproject','436a19f7a45b583ab14cacdd5d3e5c6602726059','Kevin Sawicki','2012-02-06','True'
'testproject','d99ddfae5c2190a7898accaea1c6b351b1f423b0','Kevin Sawicki','2012-02-06','False'
'testproject','2dd74ef4861675f81133074a0b930920b13d7506','Kevin Sawicki','2012-02-06','False'
'testproject','894bb87d654ed4499ad2132ccdbf06bfba0a9851','Kevin Sawicki','2012-02-06','False'
'testproject','02171d8c463b5d67c132128904abb0b831a520c8','Kevin Sawicki','2012-02-05','False'
'testproject','b6a87e0e736e8c2e3c04dac6bb756bed002a4721','Kevin Sawicki','2012-02-05','True'
'testproject','13b0d47ef6fcab509ec7561a4d6cf0976c451244','Kevin Sawicki','2012-02-05','False'
'testproject','88d574d70664e3f0a0a8c462bef4b3b6fee2304b','Kevin Sawicki','2012-02-05','False'
'testproject','b80d61d5c88fbd374d67906f5dec77f6a4b2319a','Kevin Sawicki','2012-02-05','False'
'testproject','b6f5194726163e0a11b74f75c1e2de0e73e24377','Kevin Sawicki','2012-02-05','False'
'testproject','90c22f1dc04b0855b179a384c02db05c4ec83e21','Kevin Sawicki','2012-02-02','False'
'testproject','7b972b02669a849bd95cff4634a187dea03fafa2','Kevin Sawicki','2012-02-02','False'
'testproject','0b13ab774c7eda9c8e21502a1c52c78be051fe8f','Kevin Sawicki','2012-02-02','True'
'testproject','944679d546c4b951fe0305cff4f4524b0af0c16b','Kevin Sawicki','2012-02-02','False'
'testproject','66044dde19f0140bb1fa61edea5e98520ea89e3d','Kevin Sawicki','2012-02-02','False'
'testproject','196155cbb7587465b02b1fb588d37506d05c0895','Kevin Sawicki','2012-02-01','True'
'testproject','cc4fe3e7a8be56488c4688f0a7d5452a33423c9c','Kevin Sawicki','2012-02-01','True'
'testproject','1e4394319505f513b8f872a763a55aeda94c889c','Kevin Sawicki','2012-02-01','True'
'testproject','58a17764dbc15c5f1382ba6c70f3670c160d64f6','Kevin Sawicki','2012-02-01','True'
'testproject','57bb1e4872dc3dc4386fb63efe66b2f86842ace1','Kevin Sawicki','2012-02-01','False'
'testproject','0c03945769a181a8e9b927252c1ee46856a0a37c','Kevin Sawicki','2012-02-01','False'
'testproject','729513090a4c47429a928717694f0fabc71199ee','Kevin Sawicki','2012-02-01','False'
'testproject','047f9856e5c9b04fce5691bdb4e6a74a11f12100','Kevin Sawicki','2012-02-01','False'
'testproject','2a9d9bd04ac01a9415d23a813df8d256054060db','Kevin Sawicki','2012-02-01','False'
'testproject','ec04018ab309790ec22431eadfffdb2f63de1748','Kevin Sawicki','2012-02-01','False'
'testproject','a90089d5c072291f8c54d46f6f262665d5d88fc5','Kevin Sawicki','2012-02-01','True'
'testproject','de15a1024ba7d9bb49795a86a48f8bf66674f150','Kevin Sawicki','2012-02-01','False'
'testproject','425db3fd7dff060e1bdd82dfb1cfcc90c8689a81','Kevin Sawicki','2012-02-01','False'
'testproject','6b00ba170271dc416f0c4061e1c033edab364eab','Kevin Sawicki','2012-01-26','False'
'testproject','f003baa4f57bbe6d6a393fdd381c9013737b96e4','Kevin Sawicki','2012-01-13','False'
'testproject','77bde53e15ec22d50581ce599a7d66b453ba47b2','Kevin Sawicki','2012-01-13','False'
'testproject','e4e036ff9662c389a51f4b3e96c0d828abbf5855','Kevin Sawicki','2012-01-13','False'
'testproject','a76aea934bb14adc6ecd1d0244a3393f28538514','Kevin Sawicki','2012-01-13','False'
'testproject','47538b65f81bb32038451a3df1ac8611be407a9f','Kevin Sawicki','2012-01-13','False'
'testproject','8d4a1053a769fe52e5f5c6232780bc357cd60dea','Kevin Sawicki','2012-01-13','False'
'testproject','b86ec7d5830c8509aea602bc98e92d1d08f74c73','Kevin Sawicki','2012-01-13','False'
'testproject','a00d4e424e5475dc3f01176574bed6abda1e289f','Roberto Tyley','2012-01-13','False'
'testproject','49b1f5c6ef0f7d9c464883921888151c4774d960','Kevin Sawicki','2012-01-10','False'
'testproject','a7bb7051723aedb469f6a57bf23faa0281fe2650','Kevin Sawicki','2012-01-10','False'
'testproject','2d71caee70c22fdc88733bfe1223361f3574afa1','Kevin Sawicki','2012-01-10','False'
'testproject','c2800495dc0edd7340c49b646be6be27b3b2d9c7','Kevin Sawicki','2012-01-10','False'
'testproject','6db989b6ee5c76451f4d919edd0b39065981af10','Kevin Sawicki','2012-01-10','True'
'testproject','813905648aa3491c8c83071cc9cec5e2819f4259','Kevin Sawicki','2012-01-10','False'
'testproject','f0d2ab4c8c9a10a6802e44596f37db3a07ad4bac','Roberto Tyley','2012-01-10','True'
'testproject','7d4214c11933d39bc17e793195c5fb188c81844f','Kevin Sawicki','2012-01-09','False'
'testproject','175c8373061edce7ffd8441114a3e18d45892647','Kevin Sawicki','2012-01-09','False'
'testproject','556f4527f7c2b1a8f3c7995173adef47d3344d5b','Kevin Sawicki','2012-01-09','True'
'testproject','d67197cb44f55f0fa38de9dba1b94a0fb596ba84','Kevin Sawicki','2012-01-09','False'
'testproject','492ae30a1ad2a9081767ad9c0f351c3443b4a436','Kevin Sawicki','2012-01-09','False'
'testproject','d3f55d34276be5cb3590fff924cc139322b8cf4e','Kevin Sawicki','2012-01-09','False'
'testproject','f4e6c265676f45710b03d0e6f2297b1edb0bab84','Kevin Sawicki','2012-01-09','False'
'testproject','67708a12d760993faeb39bc97f252b2fb80be040','Kevin Sawicki','2012-01-09','True'
'testproject','2112e9867641b1836f3eba2a95a69927dc3afc8f','Kevin Sawicki','2012-01-09','False'
'testproject','a9be7f7c26f0449dfcc9a923d26af14b81356f47','Kevin Sawicki','2012-01-04','False'
'testproject','41c9d03620ba7f55f536410939d5609a115e6f65','Kevin Sawicki','2012-01-04','False'
'testproject','0093146ba9be10418e9cad7b213f6806710f991a','Kevin Sawicki','2012-01-04','False'
'testproject','6e8ba14965d681138830d2fd56c950bd68d1e456','Roberto Tyley','2012-01-04','False'
'testproject','5d71b0fac0fb45c83bc4ef0e6fd129553ab3b61c','Roberto Tyley','2012-01-04','True'
'testproject','43c11c0ee4d63fc18133ca0435902b966541ce1f','Kevin Sawicki','2012-01-04','False'
'testproject','5cc4253e65250c943dd9537bc25b470c70a9aacf','Kevin Sawicki','2012-01-04','False'
'testproject','3683ea605e32c7b3e6c7b782b3d6df259f35c0c3','Kevin Sawicki','2012-01-04','False'
'testproject','ad8f1e5b14b9934077feaf95fba72eaa9115fe2b','Kevin Sawicki','2012-01-04','False'
'testproject','6a6187a10524ebde26ffd787a5985568c002a58f','Kevin Sawicki','2012-01-04','False'
'testproject','e56257d51713775e865b0cf90ef7ac31ee5ba7b6','Kevin Sawicki','2011-12-30','False'
'testproject','3b127b7c9aa28e3138daee9328aded5dbef7e411','Kevin Sawicki','2011-12-29','False'
'testproject','c7d976e4a08707ce2f78181490ba3bf589afb451','Kevin Sawicki','2011-12-29','False'
'testproject','41a7c478949486a9a458305512185b7ee700a203','Kevin Sawicki','2011-12-29','False'
'testproject','ccee7af088312e164d26d13765f9bda44e5db212','Kevin Sawicki','2011-12-29','False'
'testproject','05594457b72685ab77436c84405065b908ba3387','Kevin Sawicki','2011-12-29','False'
'testproject','4ec4ea463ac702b4ac7ee8846b143100db220640','Kevin Sawicki','2011-12-29','False'
'testproject','55a1a53c5a560621241244e3d1171dbcb3084d8b','Kevin Sawicki','2011-12-29','False'
'testproject','782af3b836904df8c0b6008872abd52fb5dae602','Kevin Sawicki','2011-12-29','False'
'testproject','b3bbc2c47d352ff6b872af3b6132edb8ace162c3','Kevin Sawicki','2011-12-29','False'
'testproject','e6c36136e52532f876000b936eb4400ed79cabaf','Kevin Sawicki','2011-12-29','False'
'testproject','3c171fa1ea5e58e835e408e70d91ebc95bdac368','Kevin Sawicki','2011-12-29','False'
'testproject','256f4722f639c867bf123cb9a8d72d8264b76f4f','Kevin Sawicki','2011-12-29','False'
'testproject','7e83a5880eb994435af38e28de61ea582ebd822d','Roberto Tyley','2011-12-29','False'
'testproject','da893e2f52261fe7d3aa8d5c83a573f3b8e9c711','Kevin Sawicki','2011-12-29','True'
'testproject','f1ca6822c8dc835291eab95c94937bc44a6c0232','Roberto Tyley','2011-12-29','False'
'testproject','a09465663ca7ff96b83bd858432cefb4b3792b73','Roberto Tyley','2011-12-29','False'
'testproject','925111e86ae604d5aac600e37072538d3009c26e','Kevin Sawicki','2011-12-28','False'
'testproject','02f85e5e6626dfa832162a7d9e3c3d48191a0fe2','Kevin Sawicki','2011-12-28','False'
'testproject','c506af65cd518d97d79097d32c9abd57c54dfb15','Kevin Sawicki','2011-12-28','False'
'testproject','2bbe591de99fa11137025e8d6a48b4906a012eb1','Kevin Sawicki','2011-12-28','False'
'testproject','1c77c40a485d46e08ee21d125295bd7590173bce','Kevin Sawicki','2011-12-28','True'
'testproject','f0f9c5dd5f37470df61160b99d26365301ebba37','Kevin Sawicki','2011-12-28','False'
'testproject','78a1ad1de8b5401affab3cb43bc7f4536b706256','Kevin Sawicki','2011-12-28','False'
'testproject','1751645e74b40ea8add1252c58c2adef1aecf77a','Kevin Sawicki','2011-12-28','False'
'testproject','7554180e77beeb8f09e4d6eb2274aa9dcc44c446','Kevin Sawicki','2011-12-28','False'
'testproject','e207b4f99800c585db5b6032a91174a83d232c0d','Kevin Sawicki','2011-12-27','False'
'testproject','acdde5293bb0bc29a98cbd08cc817d1fccefd099','Kevin Sawicki','2011-12-27','True'
'testproject','51b39229ad24c42e227248a02dc8846d5a10932f','Kevin Sawicki','2011-12-27','True'
'testproject','482b6de0f584ade853dfbd7ce227a0e8fb6bb86f','Kevin Sawicki','2011-12-27','False'
'testproject','62ce036d567fe9174f619ce64fef6b30fe8a3260','Kevin Sawicki','2011-12-27','False'
'testproject','921fb5de2b904716ee2d9e1b7d353778d488ce29','Kevin Sawicki','2011-12-27','False'
'testproject','2940d1d833c2d7c1dc98cf880aebc2c0684bc83d','Kevin Sawicki','2011-12-27','False'
'testproject','1379b74b2001f15480c83aa9b5a08e8fb2202477','Kevin Sawicki','2011-12-27','False'
'testproject','1fda074c5ca178c1758ed66c5fa2c10dab04b4a3','Kevin Sawicki','2011-12-21','False'
'testproject','4e9bd63217112791f557e3627c074742996d66d5','Roberto Tyley','2011-12-21','False'
'testproject','3a0617e117a0971ae41aef53e3a60e12ef44af6c','Kevin Sawicki','2011-12-21','False'
'testproject','eccc5da8a59af0d9393dbaa7d69896cd52cdb722','Kevin Sawicki','2011-12-21','False'
'testproject','2619f8c694610cb37857b932247d98b48e892379','Kevin Sawicki','2011-12-20','False'
'testproject','486397fb097aa48720eafd8ac996be3cdddbad32','Kevin Sawicki','2011-12-20','True'
'testproject','6de96dfb762c66ed886c5e3981f2e7b5c009aa91','Kevin Sawicki','2011-12-20','False'
'testproject','998809effcf472db380a93b844df9fddacf069b8','Kevin Sawicki','2011-12-20','True'
'testproject','97f3f537699525f254061d8360c43383c3415e73','Kevin Sawicki','2011-12-19','False'
'testproject','c659079a6af6107c1b8ef25d70ed317532dc99f5','Kevin Sawicki','2011-12-19','False'
'testproject','722c3714681947c87913d34837d125e9d924b4e9','Kevin Sawicki','2011-12-19','False'
'testproject','70b77617e2e2cdf477d3a5013a89a9b81463fb0b','Kevin Sawicki','2011-12-19','True'
'testproject','61e4a66488257a3fd0f87ac140a7537fe01fa46d','Roberto Tyley','2011-12-19','False'
'testproject','14f4266df36281fad36ecf81acf9f38190d890ed','Kevin Sawicki','2011-12-19','False'
'testproject','fbf51c056ed57b2a49affc885824d33293eecf6c','Roberto Tyley','2011-12-18','False'
'testproject','5ca01857fe93224cfde22fc4e92b3bc4bd86ac31','Roberto Tyley','2011-12-18','False'
'testproject','6d0440e7d7ab9275c5b9d68096fb2731cb480d33','Kevin Sawicki','2011-12-16','False'
'testproject','1fe491be27337be695db1b0f40288567a7539ab4','Kevin Sawicki','2011-12-16','False'
'testproject','a6f0cc29cbe02fe5ffe56dc2eb387f0155c80bd0','Kevin Sawicki','2011-12-16','False'
'testproject','5ef19cecd543f4ddf3b912236ad5433080c67774','Kevin Sawicki','2011-12-16','False'
'testproject','205d7f0f2dbcc37c5652a5dd3e98351463b2d4a9','Kevin Sawicki','2011-12-15','False'
'testproject','60bd9205522946dbc2becd36c832de4a53cc70ea','Kevin Sawicki','2011-12-15','False'
'testproject','36dc50809fbfcac7e4efe3d468967e2f6713d44d','Kevin Sawicki','2011-12-15','False'
'testproject','56840ea7797f56107415e403957594184bb6e9f5','Kevin Sawicki','2011-12-15','False'
'testproject','80339697b9edbed1a43767858529b02f381ea803','Kevin Sawicki','2011-12-15','True'
'testproject','0a8963564797f784b724abb1262559f842e5259f','Kevin Sawicki','2011-12-15','False'
'testproject','57e9c6ba594c90a7e4896131ba25592a15410c68','Kevin Sawicki','2011-12-15','False'
'testproject','e264528476b4fca39e06f2190ef6a5d5373319c2','Kevin Sawicki','2011-12-13','False'
'testproject','059aecb073b5f831b88640dee45754603fd6e72e','Kevin Sawicki','2011-12-13','False'
'testproject','42b5d3b8a7cb42dd3b7b3d3591f949e68819867c','Kevin Sawicki','2011-12-13','False'
'testproject','f6e0ae7e6eaf86893ca9792db6a5c9655642ef39','Kevin Sawicki','2011-12-12','False'
'testproject','b3d215c3d7a7008e3bae1d0e5ea2967fd58c1a21','Kevin Sawicki','2011-12-12','False'
'testproject','7634874627c8f0cb6c57723fa7a5ac7f4ced7593','Roberto Tyley','2011-12-08','False'
'testproject','a8e62353a0ba1a12a911a73e4f5deff70bf5f1e0','Roberto Tyley','2011-12-02','False'
'testproject','b6b0e9b58d1d4ab82cbf66ca1737f461c9818e2e','Kevin Sawicki','2011-12-11','False'
'testproject','2a854af34a63d6473b2169fed912f2a1ecb84a06','Kevin Sawicki','2011-12-11','False'
'testproject','38d03ae16e46cb8f32becb734f31b0e38cadadba','Kevin Sawicki','2011-12-09','False'
'testproject','fce2140526606cdfb1763987ee9ff2537d1f90da','Kevin Sawicki','2011-12-09','False'
'testproject','20a1f1c21e5a4bff8982446cb3376da0fb6ac592','Kevin Sawicki','2011-12-09','False'
'testproject','cce6864ab94d4c000732ccd9829e5b60b5d27a02','Kevin Sawicki','2011-12-09','False'
'testproject','f45841361637c73f8b45e75e9f85ea0a3b3b3139','Kevin Sawicki','2011-12-09','False'
'testproject','a9842494397d74827920887868f3f3f94fc1550b','Kevin Sawicki','2011-12-09','True'
'testproject','56df7e89e02f20c814d39f099e8766497726c968','Kevin Sawicki','2011-12-09','False'
'testproject','451fc75b0895869fd6337af81a448964d1cfd8b1','Kevin Sawicki','2011-12-08','False'
'testproject','e57ea18c6b07142e687b0750f6276e46133785d8','Kevin Sawicki','2011-12-08','False'
'testproject','ccc057dde114b345a413248c5e0f8f9044e62a4a','Kevin Sawicki','2011-12-08','False'
'testproject','50ad2ee4e6b3d9f6d8e6620651b60cebd5423e7d','Kevin Sawicki','2011-12-08','False'
'testproject','efc176f2e2dc4e2063d829b752bc6c065be8932f','Kevin Sawicki','2011-12-08','False'
'testproject','ee5982a1ddee5b58937e793e00de002cdc98f8fe','Kevin Sawicki','2011-12-07','False'
'testproject','141e9b57f38a8ca19115954bb4a0bc8254a5d235','Kevin Sawicki','2011-12-07','False'
'testproject','704cc6554b27e62857eaf57d09040c4858d3e57b','Kevin Sawicki','2011-12-07','False'
'testproject','a42b9b3c6c73322e771fea0590e618d4ea8e6ec9','Kevin Sawicki','2011-12-07','False'
'testproject','1d255d46dc9f7929e8ecacc6b0e15d1b1f638ec2','Kevin Sawicki','2011-12-07','False'
'testproject','4f5581b7120b827080930404b20e08dbf36c1d2a','Kevin Sawicki','2011-12-07','False'
'testproject','fc7647b1d9442a4463bf300a0a5423f8a733a648','Kevin Sawicki','2011-12-06','False'
'testproject','f4b73e85ffd2d8ad2c9d5137fad6fce9de1767b1','Kevin Sawicki','2011-12-06','False'
'testproject','f47beb21edd66a0a98c0b708bdbda87cfbea51ec','Kevin Sawicki','2011-12-06','False'
'testproject','7a39280aa22dd7b735b7382df77343eb2927a352','Kevin Sawicki','2011-12-05','False'
'testproject','2d71b661b8d3589b713e6869f350339cacfbdffa','Kevin Sawicki','2011-12-05','False'
'testproject','e89387d5a864a94f6de5d66ced3587abfda68404','Roberto Tyley','2011-12-05','False'
'testproject','3c1b1d2594686c540977c2fc31d297b927538f2e','Roberto Tyley','2011-12-05','False'
'testproject','ffdc3f458b1f3ab6d762a5ea909d4bae918961d7','Kevin Sawicki','2011-12-05','False'
'testproject','51b804ffe18fd3638732858fa083819af41a72cf','Kevin Sawicki','2011-12-05','False'
'testproject','37583bcca2fa2dc98280475a16bf942c1c3f17ee','Kevin Sawicki','2011-12-05','False'
'testproject','43fa5ed2a8f7068981cce957a80834ad0140b404','Kevin Sawicki','2011-12-05','False'
'testproject','ce9a8cb89187d6816906da46971fcf1b3c7db8f1','Kevin Sawicki','2011-12-02','False'
'testproject','0696022db5dbb472c068d8b189e2c383e85548ff','Kevin Sawicki','2011-12-02','False'
'testproject','9b85b4cb18feb6193fb2c82b6d061c7fd3497f22','Kevin Sawicki','2011-12-02','False'
'testproject','4346e45737fd7f4a97dddc13e96fab2232ea9103','Kevin Sawicki','2011-12-02','False'
'testproject','d2e0ae70234d138f8513f14416d9dcbae5689025','Kevin Sawicki','2011-12-02','False'
'testproject','9e707fff4fa09078da73d8ca7737c5ed14aba8b5','Roberto Tyley','2011-11-27','False'
'testproject','a9edd676a805dad044a5c3d64bbd4b1f290520d8','Roberto Tyley','2011-11-23','False'
'testproject','751b6c0f3d39192ce0049dfb22c553f171fb43e6','Roberto Tyley','2011-11-23','False'
'testproject','cff3cd90e77b6bbd59c26d3968b78863838796c4','Roberto Tyley','2011-11-22','False'
'testproject','60e4cc8517217aceb8bb8598e6421996fec552a7','Kevin Sawicki','2011-11-22','False'
'testproject','16393c4679a06babc299f180e9c1126c7030584d','Kevin Sawicki','2011-11-22','False'
'testproject','42d8ec28da0cf82601dcd659a9a7b79b4bc188bf','Roberto Tyley','2011-11-22','False'
'testproject','b487b8a1a0116c36baefa368e2f5cca9244b21a2','Roberto Tyley','2011-11-22','True'
'testproject','9736300fda71c1c9f17045d0c53da8c85823d602','Roberto Tyley','2011-11-21','False'
'testproject','800640a725b3ccdc5278b0eac3365464a0bbb6fd','Kevin Sawicki','2011-11-21','False'
'testproject','f2882fd920f352da059a33b7643e5a017be0e985','Roberto Tyley','2011-11-20','False'
'testproject','af0da018867579f4b92d9b3de84b936bdce0d391','Roberto Tyley','2011-11-20','False'
'testproject','1266e56c79167d399063d245259b903f2cc0ca8d','Roberto Tyley','2011-11-20','False'
'testproject','5ac3842ffb8df4ceb8312d52b52bcc1e06a186e9','Roberto Tyley','2011-11-18','False'
'testproject','0913a530ba5a1c16943ab66c17df5ffda8c79e69','Kevin Sawicki','2011-11-16','False'
'testproject','377a6509911eeb15018147bee8066e5617ca80af','Kevin Sawicki','2011-11-16','False'
'testproject','f777b80e6ee5bcedea3788d693a82a6eb10a3523','Kevin Sawicki','2011-11-16','False'
'testproject','2542466bfff9af96edb09df3cc869f2953502c19','Roberto Tyley','2011-11-16','False'
'testproject','39efdbda0d447a1ad3f86c400770cc6481d344b8','Kevin Sawicki','2011-11-14','False'
'testproject','84821bc6c7254dcd4a21a886d35d95d29d9670ac','Roberto Tyley','2011-11-15','True'
'testproject','79650a6c8b155c85c96581c8fb329aac0718074b','Roberto Tyley','2011-11-07','True'
'testproject','0384bcdd38663ff18c74223227d7a54ecffe94d6','Roberto Tyley','2011-10-31','False'
'testproject','dce8d32f13ca05a7588c13c09c227e400652fbf6','Roberto Tyley','2011-10-19','False'
'testproject','d3969c82d88054741715c9396a8e795be8c0af49','Roberto Tyley','2011-10-19','False'
'testproject','7d318685e14cec08b0122601e0fb0fc3ee32ec4e','Roberto Tyley','2011-10-19','False'
'testproject','cdf7ae984eb6d187731f145f5a8e996b51038722','Kevin Sawicki','2011-10-17','False'
'testproject','ed3cc67d088f6521ae28ed1ed7b49ba7c5e2cb2b','Kevin Sawicki','2011-10-17','False'
'testproject','8ecfaa979310278e412a1d346c63f5bea55727d8','Roberto Tyley','2011-10-17','False'
'testproject','60fdea123e50cb9393e6ec0b410e390412cd1251','Kevin Sawicki','2011-10-17','False'
'testproject','439616b4431380c62b6b34b000fb0473758aa18f','Roberto Tyley','2011-10-17','False'
'testproject','91b745f84d1f91944c8dfa5755305ff520233eaa','Roberto Tyley','2011-10-17','False'
'testproject','5f6142f406b43cf738952304cb31c1d6d6c76b35','Roberto Tyley','2011-10-17','False'
'testproject','e155a4bfe0047dc0374078edad4745f685115029','Kevin Sawicki','2011-10-15','False'
'testproject','961dc214852e5baa1402263ee4c1ea0464873db4','Roberto Tyley','2011-10-14','False'
